;Asset1;Asset2;Asset3;Asset4;Asset5;Asset6;Asset7;Asset8;Asset9;Asset10;Asset11;Asset12;Asset13;Asset14;Asset15
1209;357.16;48.57;1235.52;575.78;290.42;305.89;219.36;267.26;84.7;130.51;200.05;146.05;138.3;132.93;94.46
1210;355.94;48.57;1241.03;583.15;296.26;308.7;220.93;274.63;85.5;130.58;201.69;146.45;140.74;131.07;94.51
1211;361.83;48.9;1265.74;586.26;297.27;309.77;219.59;275.75;86.73;131.78;203.17;147.11;141.95;131.46;94.04
1212;364.26;49.09;1219.04;571.13;297.24;301.56;220.56;273.71;86.94;131.24;201.05;147.12;142.44;131.5;93.25
1213;359.29;48.13;1222.51;566.9;292.3;300.91;218.58;271.34;84.17;127.8;199.31;144.38;142.32;132.23;93.48
1214;356.32;47.14;1175.7;552.76;290.29;294.44;212.92;267.05;84.62;128.61;195.03;144.66;141.29;133.85;93.45
1215;360.45;47.69;1167.73;562.67;297.75;299.02;216.52;272.31;83.58;127.78;197.41;144.87;141.38;129.27;93.96
1216;363.69;48.76;1217.1;573.83;302.38;303.3;218.53;275.82;85.65;131.12;200.35;147.1;142.47;132.41;93.97
1217;367.53;48.35;1210.48;568.52;303.6;302.63;217.54;275.49;87.65;132.73;199.85;146.69;144.77;134.23;93.41
1218;359.54;47.69;1197.68;562.13;299.32;301.47;222.27;274.66;85.17;128.74;198.14;146.37;144.79;132.65;93.36
1219;355.64;48.13;1201.95;561.41;297.03;300.16;222.29;272.4;83.13;125.12;197.56;144.27;145.84;128.34;92.84
1220;352.82;48.02;1248.68;573.2;296.52;302.63;223.07;275.21;82.93;125.56;199.65;146.14;145.88;125.68;93.23
1221;356.2;48.65;1281.08;564.74;299.89;303.07;222.02;273.16;83.04;126.24;199.49;147.13;145.48;128.78;92.83
1222;358.91;48.46;1334.09;572.26;301.51;306.48;222.04;275.12;84.02;128.03;201.47;147.64;146.09;133.79;93.15
1223;356.09;48.24;1337.14;571.36;298.4;306.08;222.95;276.51;82.11;125.94;201.04;147.22;147.14;133.83;92.91
1224;356.9;49.27;1341.61;571.13;298.36;303.47;222.68;276.68;83.07;126.24;201.42;147.25;147.39;134.11;92.65
1225;362.26;52.76;1323.49;564.06;303.01;303.19;221.93;278.03;82.54;124.89;201.65;148.26;146.95;135.41;93.08
1226;361.96;51.7;1388.13;561.05;302.8;303.78;222.46;271.4;82.27;125.84;201.81;149.38;147.48;134.33;93.08
1227;364.48;52.03;1389.84;559.56;306.14;302.88;221.88;271.38;85.21;129.31;201.71;149.5;147.51;137.17;92.78
1228;365.54;51.81;1433.74;563.07;306.16;306.93;221.39;273.07;85.89;131.04;202.0;150.24;147.87;139.42;92.89
1229;366.11;51.81;1450.11;556.23;306.36;304.86;221.79;275.42;86.23;130.45;201.26;149.93;145.05;139.38;92.95
1230;366.38;51.33;1502.11;566.81;306.86;307.57;222.18;278.04;86.61;131.49;203.04;150.1;146.5;141.02;93.54
1231;359.98;51.15;1505.59;566.86;305.42;309.15;220.69;272.93;86.05;130.64;202.88;150.75;147.04;140.23;93.27
1232;360.58;51.11;1491.75;570.64;304.21;310.13;219.01;272.43;87.57;131.83;202.92;150.92;146.68;141.89;93.07
1233;352.31;50.48;1483.65;572.39;300.41;310.47;217.84;272.62;88.3;130.68;202.55;151.21;146.76;141.71;93.23
1234;338.92;50.12;1489.35;567.8;295.73;312.67;219.09;274.81;88.44;131.44;203.49;150.81;146.84;142.37;93.16
1235;331.36;50.34;1523.56;573.38;295.52;314.01;220.46;273.96;87.62;130.83;203.89;152.06;145.53;143.63;93.23
1236;328.83;49.53;1540.1;587.48;290.51;312.84;220.16;275.34;87.48;130.91;204.26;152.42;144.5;143.57;93.71
1237;329.5;49.79;1520.42;583.69;286.1;311.37;219.28;275.45;90.67;133.73;203.84;152.96;143.76;146.08;93.62
1238;326.05;49.42;1522.28;585.99;288.11;306.85;214.82;272.22;90.34;132.97;202.75;153.26;144.15;146.14;93.58
1239;314.47;47.8;1594.68;593.37;279.8;310.26;215.71;276.05;87.37;129.82;202.66;153.57;137.5;143.89;94.61
1240;313.59;46.99;1593.09;587.39;272.72;307.93;211.72;273.28;85.13;124.92;200.0;151.34;137.05;145.11;95.26
1241;320.12;48.5;1575.02;595.67;277.34;313.16;213.64;277.52;88.22;128.58;202.8;152.11;138.12;149.2;95.58
1242;320.0;47.91;1614.29;603.24;276.94;315.31;214.63;281.38;89.91;129.0;203.84;152.31;137.7;147.98;95.27
1243;320.99;47.62;1628.86;601.97;278.62;313.64;212.95;281.23;90.57;128.85;203.62;150.92;138.16;148.03;95.08
1244;329.32;48.35;1641.54;600.67;281.18;315.73;214.44;281.31;90.94;129.9;204.8;152.76;137.64;148.47;95.11
1245;324.77;48.43;1626.62;599.32;284.02;317.17;216.98;283.06;91.13;130.1;205.48;152.57;137.72;149.99;95.13
1246;324.71;47.43;1708.16;606.84;284.53;312.85;216.3;284.51;88.81;126.08;205.96;151.08;137.95;147.68;95.03
1247;322.96;48.17;1711.73;613.82;284.18;315.34;215.05;286.13;88.26;125.8;206.01;151.3;136.65;147.82;95.14
1248;326.75;49.53;1709.66;616.65;286.77;312.49;220.88;283.89;88.91;126.99;206.29;149.92;137.27;148.82;95.35
1249;325.37;49.6;1727.56;618.05;289.6;314.27;218.22;283.07;89.16;128.77;207.37;150.98;137.67;152.38;95.72
1250;326.95;49.16;1751.07;630.16;289.33;318.92;219.45;286.24;89.03;128.6;208.92;150.96;138.19;152.24;95.8
1251;320.58;47.54;1769.15;639.43;284.47;320.22;219.19;286.18;86.5;126.08;208.5;149.92;139.03;148.61;95.66
1252;322.34;47.76;1741.22;650.92;284.8;320.75;218.83;290.35;85.14;124.8;209.2;150.38;139.65;146.24;95.98
1253;318.47;47.36;1701.13;644.93;279.89;316.22;218.64;292.13;84.76;124.4;207.41;147.36;139.5;147.74;96.23
1254;326.44;48.43;1713.74;653.35;288.84;318.71;219.75;295.87;86.3;126.18;209.75;150.42;140.31;151.02;95.79
1255;328.18;48.24;1753.25;650.6;292.98;317.9;219.36;292.65;86.21;126.43;210.47;151.11;139.96;150.09;95.59
1256;323.09;47.43;1730.81;655.73;288.62;323.89;220.19;292.06;85.81;126.01;209.73;151.09;140.26;152.42;95.65
1257;317.76;47.14;1695.9;671.54;287.64;328.76;221.71;294.13;83.9;123.63;209.97;151.09;141.42;148.13;96.38
1258;317.42;46.95;1621.09;668.52;288.27;332.18;221.88;295.48;83.09;122.82;209.29;149.59;141.74;145.13;95.91
1259;312.22;46.18;1552.26;659.11;281.69;331.6;221.72;294.44;80.79;119.57;207.71;148.82;140.66;145.45;96.08
1260;306.54;44.16;1605.15;641.37;272.53;321.3;221.21;297.15;78.01;116.35;204.42;145.04;140.21;134.54;96.06
1261;313.91;46.73;1590.81;658.03;277.61;324.36;222.21;298.65;78.87;117.04;207.52;146.22;140.38;136.56;96.23
1262;318.09;48.13;1659.01;654.65;283.45;325.64;221.11;297.77;81.41;121.03;209.23;148.93;139.76;142.39;96.31
1263;315.72;46.73;1674.74;660.96;279.87;326.28;221.27;299.58;80.49;119.81;209.65;149.32;139.92;145.66;96.24
1264;316.28;46.77;1671.66;668.88;279.33;332.81;223.09;303.81;80.39;119.86;211.77;151.33;139.64;145.98;96.4
1265;318.54;47.54;1649.1;670.82;281.2;334.45;223.4;303.66;82.42;122.4;212.28;151.55;139.43;145.66;96.4
1266;316.84;48.13;1641.75;660.82;280.83;335.36;223.42;304.46;81.51;121.98;211.28;150.48;139.5;145.13;96.12
1267;319.16;48.32;1666.96;652.76;281.3;330.03;222.51;302.94;82.06;122.68;211.24;152.26;139.5;146.63;95.99
1268;320.85;48.9;1680.55;655.73;283.71;331.34;222.79;305.71;83.06;124.36;212.13;152.83;141.95;149.12;95.81
1269;312.08;47.65;1666.62;656.72;281.45;329.29;223.27;308.9;81.14;123.44;210.98;152.34;140.51;149.79;95.43
1270;309.68;46.27;1688.07;655.19;280.31;320.46;222.76;308.32;81.16;123.22;210.59;153.8;140.94;144.34;95.64
1271;314.73;47.4;1693.63;663.48;283.5;316.86;225.26;312.74;82.03;124.4;212.32;154.9;140.32;142.92;95.57
1272;308.72;47.34;1732.86;661.63;280.44;316.3;223.73;312.72;80.11;121.61;211.34;155.42;140.35;138.04;95.62
1273;312.75;47.39;1763.89;662.13;283.99;321.03;227.88;318.58;80.62;122.74;212.61;156.22;139.93;139.94;95.87
1274;314.5;48.08;1740.73;658.97;292.05;322.62;227.47;316.02;81.55;123.61;212.96;157.05;136.43;138.3;95.89
1275;315.31;47.7;1734.66;658.74;291.74;320.75;228.02;316.62;80.62;121.55;212.76;156.96;133.6;134.66;96.59
1276;323.13;48.79;1703.97;656.54;295.32;318.17;232.88;318.46;82.0;123.77;212.97;157.12;134.02;138.32;96.68
1277;334.59;48.78;1683.72;657.71;298.84;314.15;234.96;319.38;82.24;124.7;213.24;157.99;135.69;140.27;96.81
1278;332.45;49.0;1701.32;671.37;300.01;310.2;234.33;320.14;82.05;124.45;214.13;158.55;135.58;139.94;96.65
1279;329.93;48.26;1725.51;672.32;296.65;311.35;235.07;321.91;81.22;123.62;214.47;158.87;137.61;138.63;96.7
1280;328.63;47.54;1705.17;681.43;294.7;314.98;236.99;325.53;80.04;122.36;215.03;157.55;138.52;136.3;96.22
1281;322.18;46.74;1663.12;677.23;291.14;313.87;236.91;325.16;79.49;122.13;213.52;157.11;138.37;134.88;96.34
1282;316.7;46.65;1627.39;659.96;288.49;309.99;234.39;320.75;77.82;118.82;211.22;155.97;138.11;132.59;96.92
1283;308.61;45.73;1692.18;661.5;286.08;309.91;235.98;326.54;75.44;115.86;211.49;152.18;138.0;129.01;96.97
1284;309.35;46.02;1779.19;668.21;286.9;309.63;238.09;329.94;75.46;115.87;213.21;152.65;138.06;126.23;97.19
1285;315.69;46.44;1876.8;675.07;290.57;313.35;236.52;327.02;78.56;118.86;215.03;153.96;139.78;132.96;97.02
1286;320.9;47.5;1862.69;674.66;292.37;313.48;234.08;324.76;79.21;120.22;215.35;153.53;139.97;136.8;96.63
1287;324.18;48.16;1898.59;668.98;298.39;311.27;234.17;324.36;79.35;121.05;215.83;153.81;138.62;138.46;96.56
1288;318.86;47.55;1886.2;665.28;299.93;308.5;231.64;322.98;78.28;119.46;214.57;153.57;138.93;136.56;96.39
1289;321.26;48.8;1934.75;670.06;302.34;311.41;230.34;323.72;79.79;121.21;216.46;153.93;140.82;139.23;96.54
1290;319.18;48.38;1939.19;690.44;297.5;309.45;232.19;327.74;78.92;120.9;217.39;154.06;140.23;140.19;96.19
1291;318.3;48.49;1913.63;684.63;296.59;306.6;232.82;327.42;78.01;118.91;217.1;153.89;140.7;138.75;96.2
1292;313.91;47.68;1918.42;687.69;296.17;307.97;232.32;328.16;76.93;117.61;217.16;155.7;140.55;138.93;96.09
1293;319.68;48.88;1914.57;692.83;297.54;300.02;233.54;331.36;78.81;120.07;217.78;155.8;140.21;141.77;95.85
1294;317.55;48.18;1952.78;695.77;295.74;301.26;234.63;332.5;78.51;119.79;217.71;154.12;141.93;140.35;95.56
1295;314.32;47.51;1937.31;706.54;295.22;302.81;231.52;330.38;78.05;119.27;216.97;154.95;139.22;138.44;95.57
1296;312.11;47.18;1909.7;699.42;293.91;306.59;231.81;334.76;77.33;118.44;216.68;153.63;138.81;140.37;95.82
1297;310.08;47.51;1895.85;694.73;295.19;304.45;230.18;334.93;77.39;117.96;215.69;154.0;139.33;138.02;96.02
1298;309.46;46.92;1921.58;671.73;291.79;300.99;229.35;334.37;77.23;118.05;214.02;153.52;138.73;141.22;95.97
1299;311.25;48.05;1893.71;674.35;296.43;300.62;228.04;330.42;79.22;120.38;214.51;153.82;138.91;142.7;96.08
1300;305.41;46.17;1901.41;667.9;291.25;298.48;226.85;329.52;78.09;118.21;213.27;153.27;139.9;142.72;96.08
1301;310.54;46.99;1909.87;672.0;293.28;299.52;227.24;331.19;80.72;120.72;215.08;151.67;138.95;147.07;96.14
1302;307.33;46.61;1901.41;670.92;293.15;300.22;227.99;333.04;79.87;119.59;214.75;152.57;136.02;147.07;96.02
1303;301.52;46.21;1872.17;658.61;292.39;296.76;227.52;330.31;78.92;118.9;212.79;151.36;135.61;145.78;96.44
1304;288.04;45.91;1804.89;644.54;283.63;294.49;224.39;324.29;76.82;116.46;209.18;148.73;136.57;142.37;96.75
1305;286.56;44.53;1816.26;646.75;283.67;294.65;224.83;324.99;76.75;116.55;209.01;150.96;137.67;142.92;96.75
1306;288.84;45.33;1875.68;657.66;289.1;298.1;224.32;325.15;78.99;119.98;211.0;152.9;137.73;146.3;96.81
1307;296.79;47.36;1921.92;662.08;298.88;305.54;224.44;325.47;81.67;122.95;213.56;154.4;135.48;148.47;97.1
1308;297.1;47.78;1887.64;662.49;302.32;309.93;225.07;336.23;82.4;123.62;213.87;152.93;135.64;149.85;96.67
1309;301.9;48.5;1851.65;655.5;309.63;307.27;223.62;331.07;84.84;126.53;213.28;153.22;135.66;152.83;96.81
1310;302.73;48.67;1769.5;639.9;307.96;301.86;220.87;321.57;85.73;127.01;208.93;149.89;134.56;152.5;97.03
1311;298.68;48.92;1753.94;644.05;307.72;303.36;220.78;324.76;85.67;126.97;209.26;151.14;133.45;151.57;97.11
1312;289.77;47.43;1770.95;638.05;303.53;298.1;219.11;323.01;84.16;124.66;206.77;150.2;136.07;151.97;97.82
1313;293.34;48.71;1773.18;643.23;309.91;308.42;215.45;322.27;87.18;128.2;209.15;150.15;136.2;153.7;98.05
1314;291.53;48.29;1686.83;627.41;309.58;300.75;213.37;316.39;88.31;128.68;206.43;149.23;136.91;157.22;97.78
1315;290.57;48.29;1748.3;636.29;314.63;300.15;214.77;320.77;88.16;130.08;208.6;151.5;136.4;159.87;97.68
1316;289.61;48.03;1769.59;640.3;315.3;303.13;216.35;323.0;86.55;128.94;209.46;149.58;136.47;156.84;97.87
1317;295.48;48.57;1801.64;646.12;317.3;308.54;218.89;325.54;86.79;129.86;211.2;152.05;136.27;158.6;98.21
1318;294.59;48.21;1780.78;644.36;317.54;308.17;219.55;324.81;88.96;132.77;210.79;151.13;136.15;160.73;98.18
1319;291.16;47.91;1769.16;643.96;310.86;301.26;219.35;323.26;88.08;131.64;209.35;151.37;136.02;163.09;98.12
1320;286.68;47.28;1767.11;638.09;308.47;299.84;219.11;321.23;87.62;131.66;208.84;150.85;136.3;163.34;98.23
1321;285.2;47.12;1790.02;635.39;300.34;297.71;217.52;320.1;87.38;132.45;209.47;151.99;139.05;162.93;98.4
1322;293.34;47.29;1859.01;648.24;304.95;301.35;219.88;323.95;88.71;133.7;213.04;154.01;139.28;164.7;97.84
1323;300.42;48.06;1868.92;653.11;310.81;309.13;220.95;325.19;89.55;134.69;214.63;154.98;136.99;166.66;97.91
1324;299.15;47.93;1899.7;660.82;310.69;308.68;222.73;332.07;89.51;134.63;215.36;153.73;136.81;166.98;97.86
1325;303.62;48.21;1905.51;670.78;314.46;312.52;227.46;335.75;90.85;137.26;216.95;153.66;137.19;168.04;97.72
1326;308.22;48.79;1889.52;673.04;318.7;309.71;229.52;337.69;91.35;139.05;217.75;154.48;138.3;169.88;97.57
1327;305.13;47.48;1939.88;674.03;316.2;308.13;230.79;343.05;89.69;137.31;218.4;154.03;138.08;167.11;97.37
1328;304.55;47.9;1942.78;670.47;320.45;309.45;233.2;346.47;90.31;138.61;218.16;155.13;139.19;169.66;97.62
1329;306.92;48.47;1980.4;670.24;318.88;313.0;235.9;352.3;92.07;139.9;219.2;154.65;140.0;169.66;97.5
1330;303.02;49.46;2112.99;673.31;319.74;310.24;233.84;349.02;94.2;140.21;219.6;155.88;138.97;171.46;97.74
1331;297.69;47.81;2090.25;671.19;313.08;288.77;231.92;351.59;91.75;137.71;218.49;155.58;139.37;167.43;97.85
1332;309.77;48.45;2132.14;687.96;317.8;280.83;233.37;353.18;92.01;139.0;220.64;156.75;139.66;167.73;97.84
1333;309.65;48.27;2185.65;675.47;316.93;283.41;234.9;353.91;92.24;140.68;221.07;157.35;138.22;169.27;97.14
1334;311.73;48.9;2207.88;671.69;316.76;284.33;235.48;354.14;93.9;140.73;221.47;158.8;139.16;170.25;98.2
1335;314.37;49.11;2256.95;676.47;318.01;279.89;235.37;357.83;92.74;139.87;222.28;159.58;138.66;169.96;97.84
1336;308.95;48.78;2273.79;683.09;318.12;278.5;236.09;361.68;91.47;138.87;223.72;160.13;136.71;163.78;98.01
1337;309.01;48.43;2547.6;680.7;313.94;279.41;237.82;371.24;92.16;139.48;224.65;160.98;138.99;159.63;97.7
1338;312.49;50.06;2543.42;683.14;313.49;289.97;236.17;369.44;93.03;140.99;225.49;162.2;140.81;164.61;98.21
1339;325.19;49.91;2633.35;679.35;315.38;295.08;234.66;362.74;94.03;141.5;225.69;162.36;141.66;165.95;98.1
1340;318.45;51.23;2620.78;681.02;312.99;285.58;235.48;366.27;94.95;142.54;224.9;162.26;141.88;170.45;97.91
1341;313.69;50.16;2518.37;667.97;312.69;288.99;233.36;363.97;93.08;140.27;223.05;162.3;143.22;164.76;97.87
1342;316.51;49.26;2597.96;667.74;312.67;282.1;233.45;368.77;93.25;140.28;223.17;162.63;144.43;165.26;98.81
1343;317.63;49.53;2597.96;677.32;311.27;284.34;232.29;372.36;92.54;140.36;224.79;163.37;144.8;163.64;99.11
1344;315.26;49.1;2566.75;677.36;310.71;284.62;230.95;374.32;93.34;143.55;224.78;164.23;144.66;163.82;99.19
1345;311.8;47.57;2581.97;681.88;308.47;288.48;225.07;379.24;94.28;144.11;225.65;164.78;143.69;163.58;99.85
1346;308.09;46.95;2501.44;693.12;306.81;274.91;223.14;378.93;93.25;143.47;225.07;164.88;144.94;158.72;100.25
1347;305.72;46.34;2707.81;712.9;304.17;272.59;225.06;381.14;92.23;142.26;225.83;164.53;144.26;160.04;100.25
1348;304.23;46.01;2819.8;725.0;300.19;269.28;223.84;384.33;87.97;139.1;225.51;163.85;143.5;154.14;99.83
1349;307.17;46.51;2731.83;727.13;306.59;262.2;227.6;388.55;89.19;141.59;224.79;163.68;140.0;155.46;100.65
1350;311.65;46.99;2713.88;728.89;313.92;266.1;229.22;392.59;91.54;144.56;225.16;162.29;138.26;159.0;100.95
1351;314.29;47.06;2793.21;731.28;311.46;272.48;230.37;395.8;92.05;145.67;225.68;162.23;138.3;158.78;100.93
1352;301.63;45.04;2693.1;708.12;302.08;264.98;227.79;393.21;88.81;142.34;220.55;155.27;138.4;138.04;101.24
1353;297.37;45.3;2853.22;723.6;300.77;263.15;224.22;399.51;89.31;142.76;223.46;156.11;138.16;141.69;100.49
1354;293.47;43.73;2793.38;746.45;296.29;259.78;221.08;388.35;86.77;140.3;219.22;154.84;137.49;134.05;100.49
1355;290.62;42.81;2687.62;744.06;294.54;254.94;215.59;381.48;86.7;139.34;216.63;158.54;138.11;132.81;100.17
1356;298.69;43.84;2746.7;739.5;300.73;265.84;212.97;378.37;88.86;143.12;219.71;156.56;136.49;134.7;100.26
1357;300.22;42.7;2624.18;730.83;295.29;263.19;216.17;380.83;88.29;142.21;217.85;155.86;138.14;134.21;100.38
1358;305.51;44.2;2568.09;746.54;298.77;271.72;218.52;383.9;89.29;144.44;220.41;158.17;137.79;140.75;100.39
1359;310.38;44.91;2772.43;773.01;303.27;278.01;217.81;390.25;90.29;146.57;224.97;162.77;138.19;145.94;100.55
1360;309.92;45.24;2721.05;790.62;299.8;280.18;215.61;381.68;90.55;147.23;225.67;161.6;138.25;146.57;100.64
1361;309.83;45.03;2606.82;788.27;299.33;283.4;218.61;377.52;90.78;146.85;224.05;161.45;137.57;143.69;100.03
1362;308.81;44.63;2581.86;810.35;298.14;286.09;222.6;402.35;91.36;147.1;226.19;161.07;138.21;145.17;100.49
1363;305.46;42.87;2407.7;793.6;294.6;282.9;226.61;401.2;89.36;144.04;224.12;159.95;138.47;144.4;100.33
1364;306.05;42.4;2422.75;787.23;296.85;281.51;228.77;392.64;89.23;144.46;222.45;158.85;137.24;143.27;100.56
1365;307.43;42.39;2604.17;809.67;294.63;284.63;230.08;407.14;88.84;143.64;226.08;159.59;136.64;143.55;100.78
1366;312.93;42.59;2427.02;777.88;299.24;287.39;226.25;397.89;88.99;144.98;224.11;161.38;139.27;146.61;100.52
1367;305.64;42.1;2376.92;772.83;292.43;284.05;219.0;394.28;87.04;141.2;221.8;159.57;139.83;143.53;100.13
1368;296.67;41.46;2369.91;766.55;287.17;279.85;219.71;394.96;85.78;141.27;219.27;158.27;139.05;138.2;100.94
1369;301.0;42.88;2485.84;781.18;291.18;288.75;220.37;392.71;87.72;143.53;223.17;160.46;138.6;144.06;100.63
1370;306.83;42.88;2513.63;793.15;292.32;292.21;220.66;395.76;88.44;144.35;225.44;162.45;139.66;147.38;100.54
1371;312.97;43.31;2534.15;796.04;293.36;290.41;220.17;396.26;88.48;144.7;226.85;163.71;140.4;149.46;100.18
1372;313.25;43.59;2645.73;814.33;295.04;291.76;222.17;405.7;89.74;147.66;229.99;164.5;140.16;153.07;100.22
1373;313.61;43.91;2592.46;809.63;295.94;292.33;225.36;406.54;89.45;147.37;229.75;165.43;140.33;153.9;100.17
1374;314.69;43.67;2565.02;810.04;295.79;292.49;225.25;408.79;88.67;146.61;230.08;164.98;139.93;155.07;100.3
1375;312.79;43.63;2529.53;804.71;295.64;292.09;225.98;406.01;88.15;145.96;229.39;165.25;140.52;155.94;99.9
1376;313.79;43.53;2514.57;801.86;295.4;290.53;228.38;408.74;88.73;145.87;228.79;164.79;141.67;152.34;100.21
1377;314.19;44.34;2575.28;821.91;301.65;296.86;228.31;408.03;92.13;148.24;230.24;166.27;139.49;154.1;99.79
1378;331.0;45.78;2504.23;811.48;313.08;298.24;224.13;406.24;95.6;150.94;230.1;168.57;140.62;155.94;100.41
1379;333.54;45.78;2360.08;789.9;307.36;294.94;227.16;395.94;96.79;151.92;225.64;169.93;141.44;157.69;100.58
1380;336.94;46.05;2409.15;776.71;310.62;294.61;226.53;395.85;99.06;153.21;225.42;167.01;138.66;160.95;100.31
1381;340.28;46.72;2329.56;777.48;313.7;290.87;228.69;386.05;99.88;155.41;224.51;166.32;139.3;159.81;100.46
1382;336.41;45.81;2342.64;777.57;314.0;284.18;228.25;373.53;99.28;155.51;224.18;163.93;139.41;158.46;99.96
1383;333.84;46.9;2378.29;790.62;314.32;287.41;227.6;375.86;103.46;159.07;226.24;165.49;140.98;164.51;100.16
1384;337.56;47.11;2393.85;792.65;316.1;289.19;226.4;378.57;103.15;158.27;226.87;166.73;141.64;167.39;99.85
1385;344.54;47.21;2272.1;777.57;315.71;288.24;229.61;372.15;102.41;157.61;223.64;165.9;141.18;166.34;99.19
1386;347.49;47.53;2303.48;781.54;296.3;287.8;228.96;362.15;104.21;160.3;223.83;164.56;140.81;169.78;99.06
1387;348.9;47.4;2214.65;766.77;283.88;289.19;224.95;351.41;105.97;160.82;219.71;164.35;140.49;173.04;99.46
1388;338.07;46.36;2143.17;750.65;279.49;287.81;227.19;352.91;106.01;160.23;217.58;165.25;142.88;176.14;100.17
1389;330.4;45.27;2064.77;742.89;277.11;287.37;222.9;347.63;106.24;159.66;215.18;165.74;142.83;176.02;100.05
1390;326.52;44.37;1998.42;733.4;272.26;276.08;221.27;346.76;104.65;157.75;211.11;162.84;142.0;172.45;100.31
1391;326.89;44.65;1998.25;729.84;272.02;270.61;221.29;352.01;105.54;158.08;211.69;156.37;142.77;168.75;100.07
1392;326.86;41.98;1908.65;721.53;274.99;270.81;216.48;343.67;108.65;164.81;209.12;157.53;143.62;173.38;100.22
1393;326.83;41.15;1946.95;721.12;277.59;276.0;214.27;348.1;107.55;164.93;208.81;160.85;141.85;176.93;100.39
1394;323.6;41.42;1876.16;719.0;272.7;276.37;214.41;347.41;108.92;168.26;207.68;161.81;139.02;175.43;100.94
1395;306.8;42.43;1952.77;769.17;275.14;305.67;217.06;354.55;109.16;162.35;212.74;160.48;138.36;175.86;101.81
1396;307.41;43.53;2093.5;789.26;278.87;303.21;220.67;363.69;110.14;163.24;216.76;161.24;139.15;178.55;101.76
1397;313.19;45.13;2106.49;788.5;283.66;311.51;222.41;366.05;117.2;167.54;218.24;163.55;139.56;178.65;101.06
1398;312.57;45.17;2158.13;794.05;281.39;315.61;222.32;375.85;116.9;168.31;220.3;163.92;140.25;178.77;100.67
1399;305.94;45.3;2047.5;780.77;279.06;310.41;222.54;376.24;115.54;166.81;214.93;161.39;139.77;182.84;100.43
1400;302.61;45.62;2079.22;779.46;286.3;306.19;219.92;374.8;118.04;168.9;216.03;160.14;140.05;186.98;99.24
1401;304.76;46.03;2114.19;776.16;287.26;304.54;217.75;372.0;119.46;172.22;215.23;161.48;141.13;184.97;99.07
1402;307.32;45.76;2146.68;790.49;292.66;305.59;217.8;375.8;116.38;169.59;217.04;161.92;141.6;181.0;99.18
1403;310.53;45.73;2283.22;797.05;293.88;309.51;217.33;381.33;115.82;171.27;220.19;164.28;142.26;181.61;99.37
1404;309.72;45.52;2207.89;778.24;292.66;302.93;214.79;373.87;114.71;169.1;216.2;163.6;142.34;182.05;99.37
1405;306.93;44.61;2047.58;762.51;288.85;301.72;213.6;367.52;117.59;172.54;212.1;161.53;142.7;188.58;99.42
1406;304.87;44.51;2074.77;763.59;286.17;302.59;211.42;365.27;115.79;169.88;211.29;157.86;144.81;193.36;99.86
1407;310.24;46.5;2265.26;781.27;290.36;305.92;212.09;370.58;114.34;168.64;214.62;160.8;143.78;186.49;100.38
1408;310.59;46.72;2266.63;780.19;290.88;307.26;210.76;369.49;114.87;168.69;214.81;160.46;144.98;189.71;99.93
1409;297.01;45.36;2095.29;763.59;284.18;301.61;219.21;371.37;114.69;167.82;210.26;160.04;147.34;185.86;99.77
1410;292.76;42.71;2021.34;756.45;285.51;299.03;217.8;369.68;113.41;167.58;208.75;159.64;147.18;184.46;99.85
1411;291.63;43.38;1999.79;742.97;285.01;297.19;215.37;362.12;112.1;166.3;206.64;156.37;147.76;187.06;100.35
1412;284.7;42.69;1914.04;723.76;279.04;289.98;213.16;357.13;112.55;170.26;202.83;156.21;148.0;186.55;100.18
1413;281.68;42.64;2030.4;735.83;271.27;291.79;212.34;364.57;111.13;169.38;205.87;150.23;149.23;187.99;100.38
1414;285.3;44.4;2065.37;745.37;277.69;294.44;215.26;373.16;114.12;176.32;210.47;155.56;146.24;185.52;101.42
